Timestamp,Application ID,Number of User Requests,CPU Usage (%),Memory Usage (%),Disk I/O,Network Traffic
2024-01-01 12:00:00,3,538,65.41459827027546,21.916875207655025,80.52685563564648,218.6686773304096
2024-01-01 12:00:00,4,255,62.99209730225772,32.81123626409378,0.0,107.7975674822818
2024-01-01 12:00:00,5,794,46.42176315759478,47.747598985417405,96.6285501828625,208.8677316725155
2024-01-01 13:00:00,1,117,53.69672247389748,38.97628567342933,105.21779687616065,441.16766755784215
2024-01-01 13:00:00,2,469,63.50781470585978,69.80833495681256,186.56715945479039,219.96659597728848
2024-01-01 13:00:00,3,350,85.04884099616284,69.70456745746074,98.55038040406498,47.41850173842107
2024-01-01 13:00:00,4,672,15.853140927007999,78.33668164277606,205.60446636264544,128.41740861252498
2024-01-01 13:00:00,5,480,54.62116106463966,63.63846006434785,62.692814823081484,247.1736414475423
2024-01-01 14:00:00,1,155,32.832844396375734,33.63602233155386,55.06079758384359,351.6394055253573
2024-01-01 14:00:00,2,658,44.019900758350815,45.52055327112889,161.80130543668488,105.93054720777651
2024-01-01 14:00:00,3,1056,29.04993365386505,42.838158907320484,201.93676027729907,518.1900029325974
2024-01-01 14:00:00,4,435,38.31541813615829,82.47687488538514,110.7266459443208,212.67706011421132
2024-01-01 14:00:00,5,628,44.51453719451395,65.79571491725132,97.41862739891664,108.60566476919922
2024-01-01 15:00:00,1,387,64.00619758817983,49.93251085178096,33.48431871305051,260.21183203924835
2024-01-01 15:00:00,2,582,39.816644601500755,40.22642219401884,69.16734390132639,207.9083704728928
2024-01-01 15:00:00,3,769,64.54038614708163,53.548349769289,57.97893558707153,273.08791674324755
2024-01-01 15:00:00,4,378,100.0,10.981990664212383,53.76779907759843,275.3331171778212
2024-01-01 15:00:00,5,514,43.522355182378845,60.71928818484998,94.30947238403043,48.769676977646554
2024-01-01 16:00:00,1,297,38.487243475244526,46.59630754950143,90.54398046114832,207.20368612837447
2024-01-01 16:00:00,2,625,100.0,25.744218537631202,124.7300888082492,202.2221792534243
2024-01-01 16:00:00,3,587,67.75338622870095,56.29458939719058,74.90381001860035,191.33310597508864
2024-01-01 16:00:00,4,356,30.639740708214383,51.84762917997939,122.63120149900604,66.41731548494784
2024-01-01 16:00:00,5,582,85.77732988568135,28.722301766401927,15.095402110148797,255.48979270078644
2024-01-01 17:00:00,1,562,52.44019629290723,40.9354390134545,146.08250559622297,178.77910300988484
2024-01-01 17:00:00,2,575,66.54320623730422,64.47762730958561,115.02827364199526,308.4138174587231
2024-01-01 17:00:00,3,759,34.2098629732922,24.256677017848865,116.14414008146186,144.99217677924065
2024-01-01 17:00:00,4,517,72.95605583519506,42.00607018328019,109.4667018090083,384.7660002942449
2024-01-01 17:00:00,5,298,18.269447126847137,26.57390808910116,138.74674797110248,119.30736805097155
2024-01-01 18:00:00,1,318,100.0,63.927748949134305,93.62254398112329,104.80815399777644
2024-01-01 18:00:00,2,780,41.18074553203959,100.0,298.0243849113314,272.0457519990801
2024-01-01 18:00:00,3,297,42.79480196945437,35.24963328917775,85.45730654453318,181.59007122762517
2024-01-01 18:00:00,4,904,72.14672669165031,0.0,201.71432151452126,441.5589676593634
2024-01-01 18:00:00,5,736,18.680624073063402,25.370636591426305,147.2231722814311,107.56428681415208
2024-01-01 19:00:00,1,217,48.078802005507,69.10610417141021,175.55774651236737,207.74805185188626
2024-01-01 19:00:00,2,410,15.306721569340183,38.64221408888677,0.0,316.3302888273695
2024-01-01 19:00:00,3,1434,28.325809915567753,100.0,150.49714970480213,169.53651710079205
2024-01-01 19:00:00,4,445,60.18090289594288,21.107174938631715,160.47657005681344,246.64559729694125
2024-01-01 19:00:00,5,426,65.63036305427408,45.11828722882896,127.19044532316231,264.14197688667167
2024-01-01 20:00:00,1,3172,100.0,100.0,42.96002731148188,428.6788378745019
2024-01-01 20:00:00,2,329,40.698611018728485,55.3620006797047,155.64336844675822,104.26319638306134
2024-01-01 20:00:00,3,835,39.982126086975406,53.5260139808126,48.36724918516382,192.2955707919231
2024-01-01 20:00:00,4,769,63.08711381192435,65.49872214216948,85.50394234874923,190.28104561765636
2024-01-01 20:00:00,5,685,25.60528787347304,92.30686438324368,144.2352909861427,185.25510922194778
2024-01-01 21:00:00,1,454,35.93647149748225,79.55060162110524,99.39555260769727,75.82394245183757
2024-01-01 21:00:00,2,172,73.83737012617331,100.0,86.62411636180644,118.21608023386462
2024-01-01 21:00:00,3,512,54.64188169444884,29.632568737309633,90.80442413256333,0.0
2024-01-01 21:00:00,4,807,72.57913470365895,90.38398505422529,56.00803469495066,201.92589673511256
2024-01-01 21:00:00,5,207,9.929391611756806,49.01652431458894,91.20454322242252,222.75702828150975
2024-01-01 22:00:00,1,513,49.300230190060766,27.1662177173299,37.38032777934405,233.41764172448973
2024-01-01 22:00:00,2,748,50.97478308057536,72.93364600234729,62.838553027479115,162.06376922680127
2024-01-01 22:00:00,3,964,81.88234923044047,36.03937808120593,182.60849889339246,208.870996342687
2024-01-01 22:00:00,4,177,45.994923463744485,68.05356285398497,141.38876071859588,185.1716862072597
2024-01-01 22:00:00,5,349,70.28533975939816,92.01832278469823,74.29629443497338,71.67574328540255
2024-01-01 23:00:00,1,215,85.4160127127102,46.12681081440564,118.18159413124839,184.4740951175251
2024-01-01 23:00:00,2,502,5.519603552774292,31.97032114842277,61.40989856026872,204.78718866648083
2024-01-01 23:00:00,3,328,83.72730917897303,20.171194230321817,77.68237473995266,211.42199415889223
2024-01-01 23:00:00,4,565,89.77769277509707,56.47264945025955,140.11663889422329,301.77959690359603
2024-01-01 23:00:00,5,574,75.20138792340353,49.33191637994243,147.44526851983602,108.89289137204199
2024-01-02 00:00:00,1,391,37.46065884424465,35.6635535879439,144.34436950486503,9.21924421226089
2024-01-02 00:00:00,2,738,46.45413153620184,70.03124559526776,35.00468418943599,0.0
2024-01-02 00:00:00,3,372,29.414009967712282,25.941529083537272,42.64945924779588,284.51496680907417
2024-01-02 00:00:00,4,344,38.2132687082964,49.57335236737825,105.03679040606724,199.20714125466296
2024-01-02 00:00:00,5,467,23.8392844527839,53.1997663578374,47.06082795373961,363.06189801163623
2024-01-02 01:00:00,1,522,86.24897115993858,12.6692676585388,78.96191031594734,113.96149892204981
2024-01-02 01:00:00,2,813,49.95196899502897,32.062764374986386,69.29407962630322,245.92975654109392
2024-01-02 01:00:00,3,1258,100.0,79.84372197669114,246.97862191445736,394.20488854646993
2024-01-02 01:00:00,4,450,54.6844082719912,83.65325829296228,208.87770943403862,276.70502184927096
2024-01-02 01:00:00,5,591,14.093435538975484,61.915439932214056,45.3279787140721,134.19941489778637
2024-01-02 02:00:00,1,269,64.1550387091095,48.34638628314602,0.0,158.63944665783558
2024-01-02 02:00:00,2,510,1.6866524106903924,0.0,46.01329730343022,370.93425317457513
2024-01-02 02:00:00,3,510,11.013094895783034,69.74906225395364,126.16774659208133,297.7334761871499
2024-01-02 02:00:00,4,561,54.90553864435215,92.96478403915282,78.10889385691739,156.61524766474278
2024-01-02 02:00:00,5,541,25.62447533621636,44.17961365513898,122.40693637033539,179.67074949191104
2024-01-02 03:00:00,1,575,38.750664482114644,47.56504983233433,109.94740733982472,388.76876573401904
2024-01-02 03:00:00,2,237,50.4833230410038,49.59175713467743,109.01085852536593,265.1269567977353
2024-01-02 03:00:00,3,351,38.30140162863435,72.284661490446,110.63092212588043,254.70311090523919
2024-01-02 03:00:00,4,914,51.94249332635126,74.86247916805763,84.66998939864872,419.9398536160234
2024-01-02 03:00:00,5,865,36.001811764652004,54.545777656909266,121.03815988458567,223.7363005471305
2024-01-02 04:00:00,1,379,62.64815478111042,80.26899486484263,121.83692758667547,255.6553124533758
2024-01-02 04:00:00,2,460,29.73263984817352,81.2640291918597,129.49688161641902,178.93300731948372
2024-01-02 04:00:00,3,623,43.96379785846404,86.66873390760125,34.067901708374976,303.65242704061234
2024-01-02 04:00:00,4,546,44.28255490041759,10.000268793794177,120.90457137533008,119.60796557605788
2024-01-02 04:00:00,5,608,88.2782569274731,15.942988780881365,146.50362296511156,93.00391421449174
2024-01-02 05:00:00,1,441,69.4510889925346,62.61623369109555,120.21473774808489,66.45184309001087
2024-01-02 05:00:00,2,365,13.289071784233691,77.94895920873883,87.17132951808192,91.54089177304073
2024-01-02 05:00:00,3,571,55.03578781508695,58.48528370312091,41.16931584009649,462.14250639925524
2024-01-02 05:00:00,4,634,53.23026998476815,8.036250734575965,66.25310715432508,321.6528232549537
2024-01-02 05:00:00,5,413,41.405058274243075,32.21778567865995,14.477882493592006,335.279984569572
2024-01-02 06:00:00,1,379,62.436199244343925,29.5162635134159,161.78910959110772,248.6036289417637
2024-01-02 06:00:00,2,103,82.09015160330803,57.5447033818531,174.98616031280824,18.697776425098652
2024-01-02 06:00:00,3,382,52.13020681093773,53.76566135433386,23.134057510148935,242.00171419483695
2024-01-02 06:00:00,4,558,41.357579137411605,76.43761984319605,124.77582620724479,116.62527592808843
2024-01-02 06:00:00,5,421,66.6371540722719,16.363710922672823,95.11288796032504,200.7502974481688
2024-01-02 07:00:00,1,870,18.595505602190872,87.08185132668376,46.44731601754756,45.269601106163435
2024-01-02 07:00:00,2,399,28.847955984301443,39.16541173500211,72.57893572715308,35.69763752846825
2024-01-02 07:00:00,3,537,57.31397048436119,59.90292681993277,121.57657505752238,218.40241447673628
2024-01-02 07:00:00,4,370,98.8184793091307,49.05882918451227,58.349587208028005,167.50205557386738
2024-01-02 07:00:00,5,740,64.43534511722311,64.50479700992538,43.48166395672873,176.35853697213648
2024-01-02 08:00:00,1,497,35.45725648350263,74.42067391050706,134.01080527252248,308.2691053887073
2024-01-02 08:00:00,2,485,36.654305290874376,59.728993678252934,84.55687888017036,186.9160124993123
2024-01-02 08:00:00,3,651,46.340851489795675,59.7111203445983,150.99344642508655,318.70489212681554
2024-01-02 08:00:00,4,374,33.227526528009385,53.66483820917437,79.98788585340573,168.5039587545255
2024-01-02 08:00:00,5,194,76.44842364207682,22.73312785189351,142.76471066011567,306.8113288502888
2024-01-02 09:00:00,1,288,45.0496272889699,61.64195406937232,159.62537562389875,152.88753481821215
2024-01-02 09:00:00,2,371,36.388342278666435,44.616796593781785,76.3529678535788,410.69100184512683
2024-01-02 09:00:00,3,378,69.19177376758999,17.669727989426015,123.26338033860728,153.17684972296377
2024-01-02 09:00:00,4,212,73.58848936280856,14.186980140865735,194.54202100195826,164.60486123262316
2024-01-02 09:00:00,5,611,37.48038494939557,78.23344127710685,166.68745243137585,291.1799946410746
2024-01-02 10:00:00,1,664,48.511331417999074,45.47031802300336,11.07062079967416,190.6363811260829
2024-01-02 10:00:00,2,345,50.04477501848605,39.72688616061379,129.93094369571975,0.0
2024-01-02 10:00:00,3,603,63.83671274821435,87.77746775108213,197.49511988583322,188.08122340345827
2024-01-02 10:00:00,4,329,67.12919626297573,34.93622174423067,79.72063216261606,272.2495769442937
2024-01-02 10:00:00,5,276,49.79611744302186,57.12045007172556,125.2247838427653,396.6990882370666
2024-01-02 11:00:00,1,255,62.41344195101356,30.811215265530404,115.98259129594886,332.57966475421904
2024-01-02 11:00:00,2,244,85.32621214111748,71.24004404611142,134.97867514259443,270.0217889235063
2024-01-02 11:00:00,3,326,44.20874257105775,11.381220360761283,77.90481684172951,242.09946182785697
2024-01-02 11:00:00,4,892,49.72275730991457,44.09038372198435,60.05742279913518,168.33422352633562
2024-01-02 11:00:00,5,721,45.616015584509164,69.18819993714186,72.10760723732815,156.29677076705366
2024-01-02 12:00:00,1,541,53.55402001866508,42.55586447857894,74.79100844961643,71.283643141575
2024-01-02 12:00:00,2,539,26.076262595281364,39.479284405788135,124.76834419855486,132.22845876140585
2024-01-02 12:00:00,3,365,66.84787380380695,72.97524792757093,83.81652793325813,207.24150377285042
2024-01-02 12:00:00,4,341,32.69581892295506,54.156767667281414,158.533939435325,339.39245305410725
2024-01-02 12:00:00,5,413,60.75991298137668,37.06688732811414,62.5707423663353,419.32775030606103
2024-01-02 13:00:00,1,108,23.293112825797976,71.77497239408372,95.92386634491771,60.28818148870087
2024-01-02 13:00:00,2,873,43.8639297110281,72.54473112952152,93.79456730312653,166.4505040971657
2024-01-02 13:00:00,3,722,91.36870681042159,51.12773956663401,105.32809456974388,206.79134408008878
2024-01-02 13:00:00,4,261,34.6348935921646,42.02815922172482,47.44790248566532,118.15249138698319
2024-01-02 13:00:00,5,605,74.31767898516173,27.530565619591666,79.40857013376491,264.61402606020926
2024-01-02 14:00:00,1,234,57.60395702011927,87.69172611869217,117.38382417691682,141.64006736539952
2024-01-02 14:00:00,2,755,52.41723758052797,38.156280760723746,32.968857046105555,106.23011134559877
2024-01-02 14:00:00,3,622,36.53483090420662,28.21005615690426,88.52507921283429,289.9779203326313
2024-01-02 14:00:00,4,563,39.6406540156698,29.253476033973147,65.3528384926466,216.9377469942707
2024-01-02 14:00:00,5,507,93.56832416075747,43.045528769380596,57.943780391385474,369.04034430144185
2024-01-02 15:00:00,1,539,62.21171490567646,80.86487056544378,75.63857179432239,303.83788510193165
2024-01-02 15:00:00,2,630,32.624165056809886,91.16983909645779,84.02797095947466,63.25612085130956
2024-01-02 15:00:00,3,244,100.0,100.0,208.62061250609779,52.098471614864785
2024-01-02 15:00:00,4,477,14.285174361074738,34.30866014794954,128.8280560254497,122.42140106874001
2024-01-02 15:00:00,5,222,42.18742714466652,71.2836790585724,92.03794254940209,298.58039103443025
2024-01-02 16:00:00,1,647,61.195808958620795,40.223011564274515,66.2145960419194,48.06539245231576
2024-01-02 16:00:00,2,635,43.54227190842787,17.187311194297614,173.90698569502655,212.56372386723208
2024-01-02 16:00:00,3,425,38.330493668000194,47.637227901965886,68.01895305306391,403.3459078472238
2024-01-02 16:00:00,4,460,29.93069148401419,74.16646571894466,146.92057119366459,242.09727825314667
2024-01-02 16:00:00,5,628,52.8276135260265,92.30103364284405,62.4567291438475,135.80190264545183
2024-01-02 17:00:00,1,534,71.61561451109243,27.607651334219774,101.70762087440123,0.0
2024-01-02 17:00:00,2,473,61.889996134991144,30.864613365908642,150.66189437174933,226.2803486469669
2024-01-02 17:00:00,3,597,78.20651911900995,36.34924007718354,30.26378275287513,248.59000179845614
2024-01-02 17:00:00,4,781,20.35046969272715,54.895692392069996,161.02381955405372,198.405027302323
2024-01-02 17:00:00,5,355,67.33435990419103,60.167300882670034,30.917544510348165,116.62908440413659
2024-01-02 18:00:00,1,476,66.67844309097808,52.81772493822408,45.63770305685987,154.88411415910014
2024-01-02 18:00:00,2,139,34.88590026587015,46.892645316193544,114.702519834336,266.8340058719291
2024-01-02 18:00:00,3,527,39.081279992934675,22.37044672437955,10.532971050420798,159.97386701857428
2024-01-02 18:00:00,4,609,76.91750006355434,62.24313613911103,62.638908388975764,184.49379553015217
2024-01-02 18:00:00,5,660,62.23537013897153,23.686660141582088,119.03232139725797,19.58772802883928
2024-01-02 19:00:00,1,439,59.183601584568734,14.63121268874297,45.708743555740725,255.17407999109204
2024-01-02 19:00:00,2,426,43.22714982539641,10.319121936238737,80.77739714407784,31.475629389180966
2024-01-02 19:00:00,3,623,65.3132485031252,20.689857419521402,124.0256311882686,362.805290834879
2024-01-02 19:00:00,4,394,62.36924784776437,32.022523782453405,129.800433649306,318.8474966503524
2024-01-02 19:00:00,5,299,84.30176390665048,30.562033791189762,122.8912010625333,0.0
2024-01-02 20:00:00,1,204,48.59668577082706,56.46335428369563,133.96866414782517,320.0261749738829
2024-01-02 20:00:00,2,306,41.37292146161428,0.0,99.31907613327378,287.39723334780876
2024-01-02 20:00:00,3,523,53.59266221195938,37.781774011016,73.70444396952698,210.35340507037336
2024-01-02 20:00:00,4,415,65.71948197730921,0.0,76.69459002279102,134.56581289448965
2024-01-02 20:00:00,5,2192,72.7995464312179,32.908123561226425,283.713859005551,216.99800078346257
2024-01-02 21:00:00,1,356,16.780781329680174,47.04794827402662,42.5602982420672,153.6838637914601
2024-01-02 21:00:00,2,530,47.92386637731325,10.49184766178783,80.99978804821427,289.1807554255184
2024-01-02 21:00:00,3,473,14.294830641522204,42.2602376458224,41.52295097744121,212.98985375962573
2024-01-02 21:00:00,4,399,61.77663903083895,39.53791386231007,69.71721832446838,258.6515157618
2024-01-02 21:00:00,5,507,42.05124182239352,47.41660473671032,78.34031253328723,326.7004998622063
2024-01-02 22:00:00,1,407,58.592364382651716,40.67926996263515,133.3156250454606,158.85733928839977
2024-01-02 22:00:00,2,746,54.863034292464846,44.15821579377984,159.65258440417733,242.44936864314718
2024-01-02 22:00:00,3,467,88.31104744971303,25.789149343223965,69.04704650003916,178.52967173133695
2024-01-02 22:00:00,4,674,53.339352466683266,32.66858891149007,160.16063911461427,123.10400873252077
2024-01-02 22:00:00,5,379,77.52592155625598,44.455266029064404,5.489767167553538,150.18728397849077
2024-01-02 23:00:00,1,711,54.15375374326222,18.10593865466409,123.12956464269756,315.3900734255747
2024-01-02 23:00:00,2,894,61.731215362137576,44.665799802317736,58.05165008032923,157.9038382931539
2024-01-02 23:00:00,3,718,32.09096021983906,50.76960295293923,197.62659512977262,346.76936638675534
2024-01-02 23:00:00,4,438,79.21360664258273,56.98024537256158,72.52228020702069,211.26852001603737
2024-01-02 23:00:00,5,775,56.061008472402996,47.26778693064797,140.7650711330102,132.35721139207672
2024-01-03 00:00:00,1,568,55.43157674390747,60.27200213139433,13.709663560470162,13.02583003045794
2024-01-03 00:00:00,2,512,88.75108603924676,56.659989624657314,146.18346411484885,230.84308671889445
2024-01-03 00:00:00,3,638,24.608013772864172,28.637275958709587,44.455330358190224,199.06490208321085
2024-01-03 00:00:00,4,141,37.78474688536525,100.0,113.910229801049,80.44246717765546
2024-01-03 00:00:00,5,506,60.80481088168414,28.531581154421644,146.38781274237644,269.9636276951731
2024-01-03 01:00:00,1,147,24.465028483593812,39.34598320676177,66.12176738321725,161.14792248169908
2024-01-03 01:00:00,2,166,0.0,46.05997036447315,73.53987141706163,183.95509431896778
2024-01-03 01:00:00,3,580,37.21122438656983,57.20441440351802,136.35957651749007,144.1584034139202
2024-01-03 01:00:00,4,490,52.1333931073409,63.903320352365114,107.77897346153193,133.74828536932597
2024-01-03 01:00:00,5,415,48.546344935914306,26.527918006676416,157.10008190411745,113.84668318170738
2024-01-03 02:00:00,1,564,28.378869191834752,26.60166328579424,159.7054701523686,219.04238899250578
2024-01-03 02:00:00,2,512,46.65217321589117,55.990329290216984,166.04634151809958,296.85163299850063
2024-01-03 02:00:00,3,517,100.0,74.62758642543314,121.05467857245749,299.8772968859851
2024-01-03 02:00:00,4,192,64.94117655648246,100.0,46.46228118307487,191.7856954427135
2024-01-03 02:00:00,5,559,68.54194957782272,51.88230826998461,173.56621683579803,384.05651181061154
2024-01-03 03:00:00,1,422,71.06305706665808,0.0,50.94172344301592,244.92187212850342
2024-01-03 03:00:00,2,517,22.71127855515614,40.99567171123196,121.33879619040033,163.34557020732169
2024-01-03 03:00:00,3,390,24.925728248397245,55.787486323921506,167.0716409006569,318.2955375755365
2024-01-03 03:00:00,4,936,23.57581536287742,61.37539390678897,148.30464276781603,381.46491673230776
2024-01-03 03:00:00,5,208,32.69846154731765,59.68821762404425,174.27653645089183,173.8332511754359
2024-01-03 04:00:00,1,364,49.2088969228669,49.44970189898727,76.77978688453062,149.01933068091174
2024-01-03 04:00:00,2,635,42.29259998698191,64.29631514943362,62.53063000275656,210.80244300766682
2024-01-03 04:00:00,3,438,53.56487035367255,48.12330418039131,93.84535641929305,360.6608313672141
2024-01-03 04:00:00,4,306,100.0,37.4022752485457,128.0140446839477,210.0803870459774
2024-01-03 04:00:00,5,990,40.83452169203788,26.30319879049962,51.1611776083389,293.06886339120376
2024-01-03 05:00:00,1,622,63.63001394745249,85.44503193339489,123.10304466259483,203.44410117058413
2024-01-03 05:00:00,2,496,67.61734661388155,61.88620006347044,84.53437932489963,26.167799502885913
2024-01-03 05:00:00,3,712,27.53675347317695,39.3020592435781,21.98278007846551,263.3599042049634
2024-01-03 05:00:00,4,467,50.571315255551724,56.958321562417666,0.6854694064789584,365.46683158667065
2024-01-03 05:00:00,5,282,0.0,59.47430053077852,177.40387774154317,179.99325943961784
2024-01-03 06:00:00,1,706,50.56636752260923,83.2251842909574,139.16952546412978,0.0
2024-01-03 06:00:00,2,513,73.95585044284756,43.46614760284962,135.58203033616633,230.52997891902214
2024-01-03 06:00:00,3,694,30.96583523670106,78.92197237150438,149.62726523903814,314.626649524315
2024-01-03 06:00:00,4,551,52.839789011511854,85.61277198955416,113.87105556186717,222.0323291690918
2024-01-03 06:00:00,5,610,37.44856639153882,68.93539092013869,83.59823475905637,202.45771422731434
2024-01-03 07:00:00,1,686,50.5951227899149,40.858074868274564,87.42305569777521,134.17515876661517
2024-01-03 07:00:00,2,373,74.89429153636817,60.660228693447806,75.04285882129703,125.04455490952631
2024-01-03 07:00:00,3,370,18.011548617408984,46.12968564948534,87.50888424436052,174.07468074017075
2024-01-03 07:00:00,4,442,75.13756063349844,86.59125192642477,61.35132829166895,161.2915755525061
2024-01-03 07:00:00,5,512,68.63159246006572,3.3845443594856306,139.9218413941825,312.7085825552233
2024-01-03 08:00:00,1,332,68.76567611951995,37.955758792764385,70.12449026541792,245.35087125544675
2024-01-03 08:00:00,2,437,74.70585029700848,46.187081281026614,101.10682426906031,251.24662173605694
2024-01-03 08:00:00,3,519,56.30336407596841,99.80447553559452,163.72315649059757,302.5799419948306
2024-01-03 08:00:00,4,441,68.29910666020447,38.49325263913842,154.8537653206314,353.93565226006933
2024-01-03 08:00:00,5,736,50.92832672469582,81.51363794450586,112.9746360515423,222.93504273627372
2024-01-03 09:00:00,1,438,39.679105435652524,59.375485121500475,171.11849308492538,101.77059657453205
